0,01235DC3FB33DA29EE,Pred,background: 0.99609,drone: 0.00391,34.61463000,-112.45115000,0-00-00 99:99:99,0.00,Invalid,D 262,I 9,0.05,
1,01235DC3FB33DA29EE,Pred,background: 0.99609,drone: 0.00391,34.61463000,-112.45115000,0-00-00 99:99:99,0.00,Invalid,D 264,I 8,0.05,
2,01235DC3FB33DA29EE,Pred,background: 0.99609,drone: 0.00391,34.61463000,-112.45115000,0-00-00 23:59:42,0.00,Invalid,D 262,I 8,0.05,
3,01235DC3FB33DA29EE,Pred,background: 0.99609,drone: 0.00391,34.61463000,-112.45115000,2080-01-05 23:59:42,0.00,Invalid,D 262,I 8,0.05,
4,01235DC3FB33DA29EE,Pred,background: 0.99609,drone: 0.00391,34.61463000,-112.45115000,2080-01-05 23:59:43,0.00,Invalid,D 264,I 8,0.05,
5,01235DC3FB33DA29EE,Pred,background: 0.99609,drone: 0.00391,34.61463000,-112.45115000,2080-01-05 23:59:43,0.00,Invalid,D 264,I 8,0.05,
6,01235DC3FB33DA29EE,Pred,background: 0.99609,drone: 0.00391,34.61463000,-112.45115000,2080-01-05 23:59:44,0.00,Invalid,D 264,I 8,0.05,
7,01235DC3FB33DA29EE,Pred,background: 0.99609,drone: 0.00000,34.61463000,-112.45115000,2080-01-05 23:59:45,0.00,Invalid,D 264,I 8,0.05,
8,01235DC3FB33DA29EE,Pred,background: 0.99609,drone: 0.00391,34.61463000,-112.45115000,2080-01-05 23:59:45,0.00,Invalid,D 264,I 8,0.05,
9,01235DC3FB33DA29EE,Pred,background: 0.99609,drone: 0.00391,34.61463000,-112.45115000,2080-01-05 23:59:46,0.00,Invalid,D 264,I 8,0.05,
10,01235DC3FB33DA29EE,Pred,background: 0.99609,drone: 0.00391,34.61463000,-112.45115000,2080-01-05 23:59:47,0.00,Invalid,D 264,I 8,0.05,
11,01235DC3FB33DA29EE,Pred,background: 0.99609,drone: 0.00391,34.61463000,-112.45115000,2080-01-05 23:59:48,0.00,Invalid,D 264,I 8,0.04,
12,01235DC3FB33DA29EE,Pred,background: 0.99609,drone: 0.00391,34.61463000,-112.45115000,2080-01-05 23:59:48,0.00,Invalid,D 264,I 8,0.05,
13,01235DC3FB33DA29EE,Pred,background: 0.99609,drone: 0.00391,34.61463000,-112.45115000,2080-01-05 23:59:49,0.00,Invalid,D 264,I 8,0.05,
14,01235DC3FB33DA29EE,Pred,background: 0.99609,drone: 0.00391,34.61463000,-112.45115000,2080-01-05 23:59:50,0.00,Invalid,D 262,I 8,0.05,
15,01235DC3FB33DA29EE,Pred,background: 0.99609,drone: 0.00391,34.61463000,-112.45115000,2080-01-05 23:59:50,0.00,Invalid,D 264,I 8,0.05,
16,01235DC3FB33DA29EE,Pred,background: 0.99609,drone: 0.00391,34.61463000,-112.45115000,2080-01-05 23:59:51,0.00,Invalid,D 264,I 8,0.05,
